file,rank,name,price,capacity,rakutenUrl,楽天商品名,楽天価格,URL一致
mouthwash-comparison.md,3,モンダミン プレミアムケア 1300mL,5280,1300mL（約2ヶ月分）,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2F73617%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F10938988%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,モンダミン プレミアムケア マウスウォッシュ 洗口液 1300ml×6個セット,5980,△(別商品)
mouthwash-comparison.md,4,コンクールF 100mL,2100,100mL（約700回分）,https://hb.afl.rakuten.co.jp/hgc/g00r6h3n.3rdw6e54.g00r6h3n.3rdw719f/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fd-fit%2Fdf2819%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fd-fit%2Fi%2F10012094%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,【★先着100円OFFクーポン＋エントリーP5倍 5/9 20:00-5/16 1:59】マウスウォッシュ 選べる2本セット ウェルテック コンクールF(100ml) 【 Weltec Concool 】 ジェルコートF(90g)（メール便2セットまで）【メール便選択で送料無料】 洗口液,2100,○
room-deodorizer-comparison.md,1,リセッシュ 除菌EX ワイドジェット ストロング 香りが残らないタイプ つめかえ,3080,630ml×4,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2F580764%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F11272901%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,リセッシュ 除菌EX ワイドジェット ストロング 香りが残らないタイプ つめかえ用(630ml×4セット)【リセッシュ】,3080,○
room-deodorizer-comparison.md,2,リセッシュ 消臭スプレー 除菌EX 香りが残らないタイプ 詰替大(700ml*3袋セット),2040,700mL×3袋（2100mL）,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2F511307%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F11059514%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,リセッシュ 消臭スプレー 除菌EX 香りが残らないタイプ 詰替大(700ml*3袋セット)【リセッシュ】,2040,○
room-deodorizer-comparison.md,3,無香空間 本体 315g,448,315g,https://hb.afl.rakuten.co.jp/hgc/g00prckn.3rdw63f4.g00prckn.3rdw7c9f/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fonestep%2Fkb0017%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fonestep%2Fi%2F10009562%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,無香空間 本体 315g 小林製薬,448,○
room-deodorizer-comparison.md,4,ファブリーズ W除菌+消臭スプレー 衣類・布製品用 香りが残らない 詰め替え 4回分(1280ml×2セット),3132,1280ml×2セット（合計2560ml、4回分×2）,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2F598756%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F11321889%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ファブリーズ W除菌+消臭スプレー 衣類・布製品用 香りが残らない 詰め替え 4回分(1280ml×2セット)【ファブリーズ(febreze)】,3132,○
room-dry-detergent-comparison.md,1,アタック 抗菌EX 部屋干し用 詰め替え 2380g×6個セット,6980,2380g×6個（約476回分）,https://hb.afl.rakuten.co.jp/hgc/g00u7dvn.3rdw6bc7.g00u7dvn.3rdw7a34/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fsuterastar%2Fb0d4z7rrlp-6%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fsuterastar%2Fi%2F10002720%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,アタック抗菌EX 部屋干し用 洗濯洗剤 液体 じめじめ密集干しでも強力消臭 つめかえ用 2380g ×6個セット 4901301452146 /,6980,○
room-dry-detergent-comparison.md,2,トップ スーパーナノックス ニオイ専用 部屋干し 詰め替え 1510g×6個セット,18800,1510g×6個（約363回分）,https://hb.afl.rakuten.co.jp/hgc/g00u4qcn.3rdw6396.g00u4qcn.3rdw78c2/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fplatinum-eight%2F425%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fplatinum-eight%2Fi%2F10000459%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,【まとめ買い 1510×6袋】トップ スーパーナノックス ニオイ専用 プレミアム抗菌処方 部屋干し 洗剤 ウルトラジャンボ 1510g 6個セット 洗濯洗剤 液体 詰め替え,18800,○
room-dry-detergent-comparison.md,3,アリエール ジェルボール4D 部屋干し用 詰め替え 140個入り,4398,140個（140回分）,https://hb.afl.rakuten.co.jp/hgc/g00qx6in.3rdw6f17.g00qx6in.3rdw7fd9/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fgood-mam88%2F10001948%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fgood-mam88%2Fi%2F10001948%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,（緑）アリエール140個入り 洗濯洗剤 ジェルボール プロ 部屋干し用つめかえ 送料無料抗菌 ピーアンドジー ジェルボール4D アリエールジェルボール ジェル コストコ通販,4398,○
room-dry-detergent-comparison.md,4,【送料無料】部屋干しトップ 除菌EX つめかえ用,4700,810g×10個,https://hb.afl.rakuten.co.jp/hgc/g00tgean.3rdw65b6.g00tgean.3rdw7d21/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fyyshop-japan%2Fjan-4903301340133-10%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fyyshop-japan%2Fi%2F10015523%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,【送料無料】部屋干しトップ 除菌EX つめかえ用 810gx10個 ライオン,4700,○
sanitary-napkin-comparison.md,1,ソフィ はだおもい 極うすスリム 多い昼〜ふつうの日用 21cm 羽なし【ソフィ,416,27枚,https://hb.afl.rakuten.co.jp/hgc/g00qkwxn.3rdw6942.g00qkwxn.3rdw7551/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fat-tsuhan%2F4903111361922%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fat-tsuhan%2Fi%2F10047327%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ユニチャーム ソフィ はだおもい 極うすスリム 多い昼〜ふつうの日用 羽なし 21cm (27枚) 生理用ナプキン 備蓄　【医薬部外品】,468,△(別商品)
sanitary-napkin-comparison.md,2,エリス 素肌のきもち ルナフィット 超スリム 多い昼〜ふつうの日用 羽なし 20,2183,27枚×5,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2F600587%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F11325644%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,エリス 素肌のきもち ルナフィット 超スリム 多い昼〜ふつうの日用 羽なし 20.5cm(27枚入×5セット)【elis(エリス)】,2183,○
sanitary-napkin-comparison.md,3,ロリエ 多い昼 羽つき 30枚入,529,30枚入,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2Fa001256000944%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F10123008%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
sanitary-napkin-comparison.md,4,ウィスパー うすさら 28枚入,6558,28枚入,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2F405705%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F11299524%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
sanitizing-spray-comparison.md,1,フマキラー キッチン用 アルコール除菌スプレー 詰め替え 720mL×2本,657,720mL×2本（1440mL）,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2F4902424441727%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F10675585%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
sanitizing-spray-comparison.md,2,カビキラー アルコール除菌 キッチン用 詰め替え 630mL×3本,1130,630mL×3本（1890mL）,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2F4901609016491%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F11230047%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
sanitizing-spray-comparison.md,3,パストリーゼ77 スプレーヘッド付き 800mL,1944,800mL,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2Fa001204134002%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F10023547%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
sanitizing-spray-comparison.md,4,手ピカスプレー 消毒用アルコール 420mL,4961,420mL,https://hb.afl.rakuten.co.jp/hgc/g00ru0on.3rdw60b7.g00ru0on.3rdw7edf/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fat-life%2F103-4987286415437-10%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fat-life%2Fi%2F12254363%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,【送料込・まとめ買い×10個セット】健栄製薬 手ピカスプレー　つけかえ 手指消毒用アルコールスプレー 420ml,4961,○
sensitive-softener-comparison.md,1,ファーファ フリー&（フリーアンド）柔軟剤 無香料 詰め替え 480mL×3袋,1370,480mL×3袋（約90回分）,https://hb.afl.rakuten.co.jp/hgc/g00psx0n.3rdw6310.g00psx0n.3rdw7f9b/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fnissansoap%2Fs970428%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fnissansoap%2Fi%2F10002109%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
sensitive-softener-comparison.md,2,ランドリン ボタニカル 柔軟剤 リラックスグリーンティー 詰め替え 大容量 860mL,1042,860mL（約43回分）,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2Fe534100h%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F10635765%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ランドリンボタニカル 柔軟剤 リラックスグリーンティー 大容量 詰め替え(860ml)【ランドリン】[花粉吸着防止],1042,○
sensitive-softener-comparison.md,3,さらさ 柔軟剤 詰め替え 超特大 850mL×2袋,2664,850mL×2袋（約100回分）,https://hb.afl.rakuten.co.jp/hgc/g00r1osn.3rdw6db5.g00r1osn.3rdw76c6/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fsarasa-designstore%2Fset-ls021x3%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fsarasa-designstore%2Fi%2F10002237%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
sensitive-softener-comparison.md,4,ベビーファーファ 柔軟剤 600mL×3本,8178,600mL×3本（約90回分）,https://hb.afl.rakuten.co.jp/hgc/g00u3i4n.3rdw6daa.g00u3i4n.3rdw7473/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fgr-online%2Fooc91bd2d3ac%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fgr-online%2Fi%2F10045762%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
shampoo-comparison.md,1,いち髪 なめらかスムースケア シャンプー 詰め替え 660mL×2個,1000,660mL×2個（約6ヶ月分）,https://hb.afl.rakuten.co.jp/hgc/g00uhm1n.3rdw621b.g00uhm1n.3rdw7ede/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fonestep0104%2Fichikami-smth%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fonestep0104%2Fi%2F10000229%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,送料無料 ［2個セット］いち髪　なめらかスムースケアシャンプー　詰替用　660mL×2個 ●翌日配達「あす楽」対象商品（休業日を除く）●,2520,△(別商品)
shampoo-comparison.md,2,メリット シャンプー 詰め替え 大容量 1200mL,1640,1200mL（約4ヶ月分）,https://hb.afl.rakuten.co.jp/hgc/g00tvt5n.3rdw6d57.g00tvt5n.3rdw7e99/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fspeedy-street%2F4901301314543%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fspeedy-street%2Fi%2F10000736%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,大容量メリット シャンプー つめかえ用 [医薬部外品] 1200ml,2311,△(別商品)
shampoo-comparison.md,3,パンテーン エクストラダメージケア シャンプー 詰め替え 超特大 950mL,3980,950mL（約3ヶ月分）,https://hb.afl.rakuten.co.jp/hgc/g00tynxn.3rdw6ad8.g00tynxn.3rdw7e17/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkzstore%2F2734-000217%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkzstore%2Fi%2F10000068%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,パンテーン シャンプー エクストラダメージケア 詰め替え 超特大 950mL,1977,△(別商品)
shampoo-comparison.md,4,LUX スーパーリッチシャイン ダメージリペア シャンプー 詰め替え 660g,2480,660g（約2ヶ月分）,https://hb.afl.rakuten.co.jp/hgc/g00ub9fn.3rdw617e.g00ub9fn.3rdw7fc0/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fshop-pal%2Fdamage-repair%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fshop-pal%2Fi%2F10000671%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
storage-bag-comparison.md,1,アイラップ 60枚入×5箱セット,2420,60枚×5箱（300枚）,https://hb.afl.rakuten.co.jp/hgc/g00qn4on.3rdw6e6d.g00qn4on.3rdw7c3c/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fyamayuu%2Fyj-3976%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fyamayuu%2Fi%2F10020394%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
storage-bag-comparison.md,2,ジップロック ストックバッグ L 大容量 32枚入×3箱,1350,32枚×3箱（96枚）,https://example.com/placeholder/ziploc-stock-l-96,URLエラー,,
storage-bag-comparison.md,3,ジップロック フリーザーバッグ M 90枚入,1280,90枚,https://example.com/placeholder/ziploc-m-90,URLエラー,,
storage-bag-comparison.md,4,業務用 チャック付きポリ袋 B5サイズ 100枚入,8510,100枚,https://hb.afl.rakuten.co.jp/hgc/g00pwv9n.3rdw663c.g00pwv9n.3rdw7da1/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fa-gallery%2Fds-1530040%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fa-gallery%2Fi%2F10414572%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
sunscreen-comparison.md,1,ロート製薬 スキンアクア スーパーモイスチャージェル ポンプ SPF50+ PA,897,（140g）,https://hb.afl.rakuten.co.jp/hgc/g00rbnvn.3rdw6e69.g00rbnvn.3rdw7dd2/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Ftsuruha%2F10156053%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Ftsuruha%2Fi%2F10092000%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ロート製薬 スキンアクア スーパーモイスチャージェル ポンプ (140g) SPF50+ PA++++ 顔 からだ用 日やけ止めジェル,897,○
sunscreen-comparison.md,2,花王 ニベアUV　ニベアサン ウォータージェル SPF50 詰替え,975,125g,https://hb.afl.rakuten.co.jp/hgc/g00ru0on.3rdw60b7.g00ru0on.3rdw7edf/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fat-life%2F103-4901301298706%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fat-life%2Fi%2F10627469%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,花王 ニベアUV　ニベアサン ウォータージェル SPF50 詰替え 125g　SPF50／PA＋＋＋（4901301298706）※パッケージ変更の場合あり 日焼け止め,975,○
sunscreen-comparison.md,3,ビオレUV アクアリッチ ウォータリーエッセンス フレッシュパウチ,2480,120g,https://hb.afl.rakuten.co.jp/hgc/g00uh2zn.3rdw6fa6.g00uh2zn.3rdw7b39/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fbeautyeveryday%2F4901301416957%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fbeautyeveryday%2Fi%2F10000706%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ビオレUV アクアリッチ ウォータリーエッセンス フレッシュパウチ 120g ポンプ 大容量 SPF50 日焼け止め 日焼け防止 紫外線 顔 体 しみ シワ 化粧下地 こども 日焼け防止グッズ 白浮きしない ヒアルロン酸 UVカット 敏感肌,2480,○
sunscreen-comparison.md,4,【国内正規品 全12種】ALLIE アリィー 日焼け止め クロノビューティ トー,1430,60g,https://hb.afl.rakuten.co.jp/hgc/g00t269n.3rdw662f.g00t269n.3rdw745b/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Farianakosume%2Fallie-001%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Farianakosume%2Fi%2F10006763%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,【国内正規品 全12種】ALLIE アリィー 日焼け止め クロノビューティ トーンアップUV #01 #02 #03 60g / カラーチューニングUV #01 #02 #03 40g / ジェルUV EX 90g / プライマー 25g / フェイシャルジェルEX 60g / チークUV 15g / ラスター 15g SPF50+ PA++++ 送料無料 母の日,1430,○
tissue-paper-comparison.md,1,スコッティ ティッシュペーパー フラワーボックス,7399,500枚×60箱,https://hb.afl.rakuten.co.jp/hgc/g00pui9n.3rdw6af3.g00pui9n.3rdw7b1b/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fe-kurashi%2F13337%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fe-kurashi%2Fi%2F10024834%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,スコッティ ティッシュペーパー フラワーボックス 500枚(250組)5箱×12パック(60箱)scottie ティッシュ ティシュー ボックスティッシュ 箱ティッシュ 大容量 長持ち コンパクト 日本製 日本製紙クレシア 【送料無料】,7399,○
tissue-paper-comparison.md,2,プライベートブランド ティッシュ 200枚(100組)×60箱,5760,200枚（100組）×60箱,https://hb.afl.rakuten.co.jp/hgc/g00s581n.3rdw6f03.g00s581n.3rdw79ea/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fpc-bomber-shop%2F251641002216000%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fpc-bomber-shop%2Fi%2F10124307%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
tissue-paper-comparison.md,3,鼻セレブ ティシュー 3枚重ね 60組×12箱,1210,60組×12箱,https://hb.afl.rakuten.co.jp/hgc/g00rs30n.3rdw6647.g00rs30n.3rdw71f8/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fbigban%2F18-0631-072%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fbigban%2Fi%2F10058418%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
tissue-paper-comparison.md,4,エリエール ティシュー 200枚(100組)×12箱,5258,200枚（100組）×12箱,https://hb.afl.rakuten.co.jp/hgc/g00tiz9n.3rdw6353.g00tiz9n.3rdw771a/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fprotoolshop%2F4902011722734%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fprotoolshop%2Fi%2F10006509%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
tissue-paper-comparison.md,5,クリネックス ティシュー 200枚(100組)×12箱,6146,200枚（100組）×12箱,https://hb.afl.rakuten.co.jp/hgc/g00qcsnn.3rdw6570.g00qcsnn.3rdw762b/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkyoto23%2F10000355%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkyoto23%2Fi%2F10000355%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
toilet-cleaner-comparison.md,1,サンポール トイレ洗剤 尿石除去 大容量 5L,1780,大容量 5L（約250回分）,https://hb.afl.rakuten.co.jp/hgc/g00qvyfn.3rdw6a92.g00qvyfn.3rdw717f/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fsundrug%2F4987115851764%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fsundrug%2Fi%2F10108088%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,大日本除虫菊 KINCHO サンポール トイレ洗剤 尿石除去 大容量 5L,1780,○
toilet-cleaner-comparison.md,2,スクラビングバブル 超強力トイレクリーナー【スクラビングバブル】[トイレ洗剤 ト,441,（400g）,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2Fe341234h%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F10252628%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: HTTP 400,,
toilet-cleaner-comparison.md,3,ドメスト 除菌クリーナー 500mL×3本,1188,500mL×3本（約90回分）,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2F35475%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F10844048%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ドメスト 除菌クリーナー 500ml×3本セット,894,△(別商品)
toilet-cleaner-comparison.md,4,ブルーレット おくだけ 除菌EX ミントの香り 付替 3個パック,2009,3個（約3ヶ月分）,https://hb.afl.rakuten.co.jp/hgc/g00qn2hn.3rdw6e09.g00qn2hn.3rdw7ff0/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fauc-ulmax%2Fha-4987072092651_3%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fauc-ulmax%2Fi%2F11911239%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
toilet-paper-comparison.md,1,ネピア おしりセレブ ダブル,598,40m×4ロール×20セット（1ケース）,https://hb.afl.rakuten.co.jp/hgc/g00quq9n.3rdw60c1.g00quq9n.3rdw73f7/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fauc-hachidai%2F888779%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fauc-hachidai%2Fi%2F10539450%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,【在庫あり】ネピア おしりセレブ トイレットペーパー 4ロール ダブル 高級トイレットロール 日本製 保湿トイレットペーパー ギフト用 日用品ギフト 引越し挨拶 粗品 プレゼント[zk],598,○
toilet-paper-comparison.md,2,【最安値に挑戦中！】 トイレットペーパー シングル 業務用 ワンタッチ,4980,150m×48ロール,https://hb.afl.rakuten.co.jp/hgc/g00ttjtn.3rdw6711.g00ttjtn.3rdw7380/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fcorelex%2Fgyoumuonetouchcoreress150ms6r%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fcorelex%2Fi%2F10000051%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,【最安値に挑戦中！】 トイレットペーパー シングル 業務用 ワンタッチ 150m 48ロール ( 6ロール × 8パック ) 太穴タイプ 芯なし 倍巻き コアレックス コアレス 国産 日本製 ケース販売 再生紙 無香料 収納 大量 大容量 長持ち ロング 箱買い エコ まとめ買い,4980,○
toilet-paper-comparison.md,3,大王製紙　エリエール　i：naトイレットティシュー　シングル　芯あり,1193,100m×12ロール,https://hb.afl.rakuten.co.jp/hgc/g00qpdqn.3rdw67a5.g00qpdqn.3rdw7b85/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fp-tano%2F369-3195%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fp-tano%2Fi%2F10102400%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,大王製紙　エリエール　i：na（イーナ）トイレットティシュー　シングル　芯あり　100m　華やぐフローラルの香り　1パック（12ロール）,1193,○
toilet-paper-comparison.md,4,スコッティ フラワーパック 2倍長持ち トイレットペーパー シングル【スコッティ,1345,100m×12ロール,https://hb.afl.rakuten.co.jp/hgc/g00r136n.3rdw697f.g00r136n.3rdw7383/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frakuten24%2Fx255560h%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frakuten24%2Fi%2F10205326%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,クレシア 【ケース販売】 スコッティ フラワーパック 2倍長持ち シングル 12R×4パック,3916,△(別商品)
toilet-paper-comparison.md,5,再生紙トイレットペーパー ダブル 27.5m×96ロール（1パック12ロール）,580,ダブル 27.5m×96ロール,https://hb.afl.rakuten.co.jp/hgc/g00ru0on.3rdw60b7.g00ru0on.3rdw7edf/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fat-life%2F4902727015670-today202411%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fat-life%2Fi%2F12619846%2F&rafcid=wsc_i_is_42b71141-7589-447e-ab9f-1c5e97e9d61f,ERROR: 0件,,
